id,idioma,anomalia,exemplo,posicao,tamanho,media_utf8
337,pt,wiki_markup,,0,8708,97.1902
338,pt,url,https://www.facebook.com/museudocardina/,4278,6640,97.4589
338,pt,standalone_number,18251898,950,6640,97.4589
338,pt,wiki_markup,,0,6640,97.4589
339,pt,wiki_markup,,0,5268,103.0915
340,pt,excessive_whitespace,                 ,5435,12643,93.9835
340,pt,wiki_markup,,0,12643,93.9835
341,pt,wiki_markup,,0,6271,92.8472
342,pt,wiki_markup,,0,9888,95.4442
343,pt,wiki_markup,,0,5646,88.4717
344,pt,wiki_markup,,0,6336,92.4601
345,pt,wiki_markup,,0,5154,99.2759
345,pt,repeated_nonascii,Луганская,302,5154,99.2759
346,pt,wiki_markup,,0,5679,93.5777
347,pt,wiki_markup,,0,7053,101.8819
348,pt,standalone_number,9781933330167,536,6871,203.3567
348,pt,wiki_markup,,0,6871,203.3567
348,pt,repeated_nonascii,アシェット婦人画報社,751,6871,203.3567
349,pt,emoji,🔗,7616,7656,111.0577
349,pt,wiki_markup,,0,7656,111.0577
350,pt,standalone_number,9780915279838,503,7212,116.6477
350,pt,wiki_markup,,0,7212,116.6477
351,pt,wiki_markup,,0,7481,95.2072
352,pt,standalone_number,9788587199171,8852,9990,92.3828
352,pt,wiki_markup,,0,9990,92.3828
353,pt,wiki_markup,,0,5562,139.6384
354,pt,standalone_number,0415908485,20420,20645,106.9498
354,pt,wiki_markup,,0,20645,106.9498
355,pt,standalone_number,18461847,392,5468,99.4471
355,pt,wiki_markup,,0,5468,99.4471
356,pt,url,www.navotas.gov.ph,2680,4933,100.1829
356,pt,wiki_markup,,0,4933,100.1829
357,pt,emoji,☆,5152,6353,110.2142
357,pt,wiki_markup,,0,6353,110.2142
358,pt,wiki_markup,,0,5812,92.9467
359,pt,standalone_number,9780358652984,11956,12581,93.4208
359,pt,wiki_markup,,0,12581,93.4208
360,pt,wiki_markup,,0,4966,201.8478
361,pt,standalone_number,38532,1254,4925,96.3399
361,pt,wiki_markup,,0,4925,96.3399
362,pt,wiki_markup,,0,6071,100.8733
362,pt,repeated_nonascii,Կապույտ,4719,6071,100.8733
363,pt,standalone_number,19751985,1800,6262,92.0331
363,pt,wiki_markup,,0,6262,92.0331
364,pt,standalone_number,18991902,2769,10381,94.3901
364,pt,wiki_markup,,0,10381,94.3901
365,pt,standalone_number,9780743464116,7557,7918,95.3349
365,pt,wiki_markup,,0,7918,95.3349
366,pt,wiki_markup,,0,5278,92.2289
367,pt,wiki_markup,,0,5183,102.2869
368,pt,wiki_markup,,0,6022,96.5971
369,pt,standalone_number,31028,4342,6292,106.446
369,pt,wiki_markup,,0,6292,106.446
370,pt,excessive_whitespace,     ,1336,6088,105.5146
370,pt,standalone_number,0062701746,4367,6088,105.5146
370,pt,wiki_markup,,0,6088,105.5146
371,pt,standalone_number,16381649,5798,7436,98.5654
371,pt,wiki_markup,,0,7436,98.5654
372,pt,excessive_whitespace,      ,3018,7785,121.0313
372,pt,wiki_markup,,0,7785,121.0313
373,pt,wiki_markup,,0,7096,98.7005
374,pt,standalone_number,19871998,4845,9244,93.2408
374,pt,wiki_markup,,0,9244,93.2408
375,pt,standalone_number,19191928,10184,14364,96.8013
375,pt,wiki_markup,,0,14364,96.8013
376,pt,standalone_number,9783527326068,3806,5017,95.8437
376,pt,wiki_markup,,0,5017,95.8437
377,pt,wiki_markup,,0,15005,101.3096
378,pt,wiki_markup,,0,5667,99.6698
379,pt,wiki_markup,,0,5628,91.7457
380,pt,standalone_number,19081973,343,5167,107.5272
380,pt,wiki_markup,,0,5167,107.5272
381,pt,wiki_markup,,0,7834,96.1134
382,pt,emoji,☉,4753,8737,104.6684
382,pt,standalone_number,150400,2259,8737,104.6684
382,pt,wiki_markup,,0,8737,104.6684
383,pt,standalone_number,20012006,15928,23476,99.4812
383,pt,wiki_markup,,0,23476,99.4812
384,pt,wiki_markup,,0,5508,93.7378
385,pt,wiki_markup,,0,5540,101.2137
386,pt,wiki_markup,,0,6819,93.1183
387,pt,wiki_markup,,0,5857,93.4921
388,pt,wiki_markup,,0,6658,91.1981
389,pt,wiki_markup,,0,7209,96.8481
390,pt,standalone_number,7785662,3673,5317,95.1728
390,pt,wiki_markup,,0,5317,95.1728
391,pt,wiki_markup,,0,9010,96.6615
392,pt,url,https://philpapers.org/archive/BAMDSA.pdf,3926,7138,101.6669
392,pt,wiki_markup,,0,7138,101.6669
392,pt,repeated_nonascii,Դասնտրէ,1744,7138,101.6669
393,pt,excessive_whitespace,    ,2044,5801,89.8664
393,pt,standalone_number,627631,2886,5801,89.8664
393,pt,wiki_markup,,0,5801,89.8664
394,pt,wiki_markup,,0,4987,141.1253
395,pt,standalone_number,990024,19803,20448,100.799
395,pt,wiki_markup,,0,20448,100.799
395,pt,repeated_nonascii,πορφύρα,68,20448,100.799
396,pt,standalone_number,29255000,14417,16773,92.5529
396,pt,wiki_markup,,0,16773,92.5529
397,pt,wiki_markup,,0,7790,145.3461
398,pt,wiki_markup,,0,5921,95.4651
399,pt,wiki_markup,,0,5255,113.6712
399,pt,repeated_nonascii,Трновац,4274,5255,113.6712
400,pt,wiki_markup,,0,6730,96.5727
401,pt,standalone_number,0723220158,3704,5217,100.617
401,pt,wiki_markup,,0,5217,100.617
402,pt,standalone_number,233249,7103,7568,98.1271
402,pt,wiki_markup,,0,7568,98.1271
403,pt,standalone_number,305306,2627,5522,97.1351
403,pt,wiki_markup,,0,5522,97.1351
404,pt,excessive_whitespace,    ,5030,5262,90.9048
404,pt,wiki_markup,,0,5262,90.9048
405,pt,wiki_markup,,0,5190,106.9632
406,pt,standalone_number,200809,5716,5736,95.5462
406,pt,wiki_markup,,0,5736,95.5462
407,pt,html_tag,<http://www.ibge.gov.br/home/geociencias/cartografia/default_territ_area.shtm>,6818,10709,94.2602
407,pt,url,http://www.ibge.gov.br/home/geociencias/cartografia/default_territ_area.shtm>.,6819,10709,94.2602
407,pt,standalone_number,29031938,340,10709,94.2602
407,pt,wiki_markup,,0,10709,94.2602
408,pt,wiki_markup,,0,5151,95.6331
409,pt,wiki_markup,,0,6000,106.7537
410,pt,wiki_markup,,0,5198,143.1943
411,pt,standalone_number,19331935,12695,13721,93.3484
411,pt,wiki_markup,,0,13721,93.3484
412,pt,standalone_number,9788586368356,4072,5825,87.5233
412,pt,wiki_markup,,0,5825,87.5233
413,pt,wiki_markup,,0,18980,98.8739
414,pt,wiki_markup,,0,6424,133.1367
415,pt,wiki_markup,,0,6421,122.9963
415,pt,repeated_nonascii,ゴッドハンド,2409,6421,122.9963
416,pt,wiki_markup,,0,5016,106.5169
417,pt,standalone_number,38033,1138,5387,94.132
417,pt,wiki_markup,,0,5387,94.132
418,pt,standalone_number,20082009,224,6950,94.7571
418,pt,wiki_markup,,0,6950,94.7571
419,pt,standalone_number,9784862488053,4681,8520,146.7323
419,pt,wiki_markup,,0,8520,146.7323
419,pt,repeated_nonascii,『電人ザボーガー』,4569,8520,146.7323
420,pt,html_tag,<Gemäldegalerie (Berlin)>,12703,12810,96.098
420,pt,wiki_markup,,0,12810,96.098
421,pt,standalone_number,10000,6063,6133,94.0538
421,pt,wiki_markup,,0,6133,94.0538
422,pt,excessive_whitespace,    ,7114,7199,93.2399
422,pt,wiki_markup,,0,7199,93.2399
423,pt,standalone_number,2001336,3477,6115,99.001
423,pt,wiki_markup,,0,6115,99.001
424,pt,url,www.cefetsp.br/edu/jaan/com_ele.html,8354,8439,100.9716
424,pt,standalone_number,20101218,8431,8439,100.9716
424,pt,wiki_markup,,0,8439,100.9716
426,pt,wiki_markup,,0,8088,92.4021
428,pt,wiki_markup,,0,5545,91.3742
429,pt,standalone_number,020090815,997,6142,95.354
429,pt,wiki_markup,,0,6142,95.354
430,pt,wiki_markup,,0,7718,94.464
431,pt,wiki_markup,,0,41527,97.3143
432,pt,wiki_markup,,0,5929,96.4328
433,pt,standalone_number,9780195327373,3668,4892,100.8262
433,pt,wiki_markup,,0,4892,100.8262
434,pt,wiki_markup,,0,10349,92.2557
435,pt,standalone_number,11601179,1521,7558,102.6238
435,pt,wiki_markup,,0,7558,102.6238
436,pt,standalone_number,19992002,2559,7192,131.5013
436,pt,wiki_markup,,0,7192,131.5013
437,pt,wiki_markup,,0,6584,108.6769
437,pt,repeated_nonascii,อำเภอบางแก้ว,2467,6584,108.6769
438,pt,wiki_markup,,0,8564,97.083
439,pt,standalone_number,19041912,1503,5431,104.3909
439,pt,wiki_markup,,0,5431,104.3909
439,pt,repeated_nonascii,Алексеевич,609,5431,104.3909
440,pt,wiki_markup,,0,5725,94.2121
441,pt,wiki_markup,,0,11836,99.4355
442,pt,wiki_markup,,0,10292,96.0905
443,pt,standalone_number,13831385,6030,8859,95.951
443,pt,wiki_markup,,0,8859,95.951
444,pt,url,http://www.francisconaia.com/discografia.htm,5232,5276,103.4649
444,pt,standalone_number,19601974,4113,5276,103.4649
444,pt,wiki_markup,,0,5276,103.4649
446,pt,standalone_number,19031972,3060,5323,100.4926
446,pt,wiki_markup,,0,5323,100.4926
447,pt,standalone_number,51200,34267,115555,95.5881
447,pt,wiki_markup,,0,115555,95.5881
448,pt,standalone_number,831832,6146,7930,95.1443
448,pt,wiki_markup,,0,7930,95.1443
450,pt,wiki_markup,,0,7574,104.0708
451,pt,wiki_markup,,0,27410,102.4253
451,pt,repeated_nonascii,Залісся,3998,27410,102.4253
452,pt,wiki_markup,,0,20936,96.2813
453,pt,wiki_markup,,0,6703,92.265
454,pt,url,http://www.adorocinema.com/series/serie17314/,4184,5018,92.5546
454,pt,standalone_number,37823,20,5018,92.5546
454,pt,wiki_markup,,0,5018,92.5546
455,pt,wiki_markup,,0,14762,96.3526
456,pt,wiki_markup,,0,15650,95.7642
457,pt,standalone_number,20000,4703,5776,105.6832
457,pt,wiki_markup,,0,5776,105.6832
458,pt,wiki_markup,,0,5162,94.5089
459,pt,standalone_number,19791994,2736,5206,95.6022
459,pt,wiki_markup,,0,5206,95.6022
460,pt,wiki_markup,,0,5840,96.4296
461,pt,standalone_number,15501900,10057,15742,91.841
461,pt,wiki_markup,,0,15742,91.841
462,pt,standalone_number,19481953,494,15035,90.5101
462,pt,wiki_markup,,0,15035,90.5101
463,pt,standalone_number,0874745047,10266,10819,95.7806
463,pt,wiki_markup,,0,10819,95.7806
464,pt,wiki_markup,,0,6362,97.3882
465,pt,wiki_markup,,0,5236,91.3663
466,pt,wiki_markup,,0,4966,92.4986
467,pt,excessive_whitespace,     ,11333,30524,107.6482
467,pt,wiki_markup,,0,30524,107.6482
468,pt,wiki_markup,,0,5263,104.5421
469,pt,url,http://floradobrasil.jbrj.gov.br/2010.,6321,7223,148.0323
469,pt,wiki_markup,,0,7223,148.0323
469,pt,repeated_nonascii,ヤコボ・デ・サンタ・マリア朝長五郎兵衛,72,7223,148.0323
470,pt,wiki_markup,,0,7726,103.1105
471,pt,standalone_number,19862003,2180,13918,93.7043
471,pt,wiki_markup,,0,13918,93.7043
472,pt,standalone_number,6109843,3530,4859,107.6207
472,pt,wiki_markup,,0,4859,107.6207
473,pt,wiki_markup,,0,9484,99.006
474,pt,wiki_markup,,0,8542,88.9169
475,pt,standalone_number,19972005,23227,26405,97.763
475,pt,wiki_markup,,0,26405,97.763
476,pt,wiki_markup,,0,28440,103.3213
477,pt,wiki_markup,,0,5348,114.5697
477,pt,repeated_nonascii,محافظة,4714,5348,114.5697
478,pt,wiki_markup,,0,9715,93.5258
479,pt,standalone_number,9780643067172,1196,5444,96.7693
479,pt,wiki_markup,,0,5444,96.7693
480,pt,wiki_markup,,0,7980,104.2377
481,pt,standalone_number,17691826,4744,8721,94.1644
481,pt,wiki_markup,,0,8721,94.1644
482,pt,standalone_number,68000,3726,5846,93.8635
482,pt,wiki_markup,,0,5846,93.8635
483,pt,wiki_markup,,0,5892,255.5986
483,pt,repeated_nonascii,Ласковый,25,5892,255.5986
484,pt,standalone_number,12737,3692,9593,101.9683
484,pt,wiki_markup,,0,9593,101.9683
486,pt,wiki_markup,,0,5160,97.2279
487,pt,wiki_markup,,0,21221,110.3573
488,pt,standalone_number,0043700926,8939,11472,103.1824
488,pt,wiki_markup,,0,11472,103.1824
489,pt,wiki_markup,,0,5750,90.7183
490,pt,standalone_number,19711972,1301,4958,121.48
490,pt,wiki_markup,,0,4958,121.48
491,pt,standalone_number,19421943,3184,8646,94.9646
491,pt,wiki_markup,,0,8646,94.9646
492,pt,wiki_markup,,0,5075,115.7135
493,pt,wiki_markup,,0,5191,96.3098
494,pt,standalone_number,0671563114,5809,6058,97.2757
494,pt,wiki_markup,,0,6058,97.2757
495,pt,wiki_markup,,0,5969,95.0809
495,pt,repeated_nonascii,Мухово,2435,5969,95.0809
496,pt,wiki_markup,,0,6964,93.5079
497,pt,standalone_number,20092010,1403,8023,101.5922
497,pt,wiki_markup,,0,8023,101.5922
497,pt,repeated_nonascii,Олекса́ндр,1476,8023,101.5922
498,pt,wiki_markup,,0,8070,96.5975
499,pt,standalone_number,18941908,6132,7326,93.9027
499,pt,wiki_markup,,0,7326,93.9027
500,pt,wiki_markup,,0,5922,110.9735
501,pt,standalone_number,19391945,393,4989,98.0958
501,pt,wiki_markup,,0,4989,98.0958
502,pt,wiki_markup,,0,7270,112.0563
502,pt,repeated_nonascii,Τριακοντάσχοινος,65,7270,112.0563
503,pt,standalone_number,18531854,803,5034,163.4901
503,pt,wiki_markup,,0,5034,163.4901
503,pt,repeated_nonascii,Богословское,35,5034,163.4901
504,pt,standalone_number,18541954,1811,5716,101.9867
504,pt,wiki_markup,,0,5716,101.9867
504,pt,repeated_nonascii,Точане,1983,5716,101.9867
505,pt,wiki_markup,,0,5914,100.049
506,pt,wiki_markup,,0,11897,102.2518
507,pt,wiki_markup,,0,6757,94.3799
508,pt,standalone_number,0711935289,1207,4992,112.856
508,pt,wiki_markup,,0,4992,112.856
509,pt,standalone_number,20172018,5659,7141,118.2357
509,pt,wiki_markup,,0,7141,118.2357
509,pt,repeated_nonascii,ナインイオタ,86,7141,118.2357
510,pt,standalone_number,9788580632521,11971,18810,103.8234
510,pt,wiki_markup,,0,18810,103.8234
510,pt,repeated_nonascii,Константин,60,18810,103.8234
511,pt,wiki_markup,,0,7980,97.7479
512,pt,url,http://melodynixon.com/Teleuts.html,6263,6312,125.6755
512,pt,standalone_number,19931997,353,6312,125.6755
512,pt,wiki_markup,,0,6312,125.6755
512,pt,repeated_nonascii,کندهار,2098,6312,125.6755
513,pt,standalone_number,18001823,2806,16426,102.1518
513,pt,wiki_markup,,0,16426,102.1518
514,pt,wiki_markup,,0,5333,93.31
515,pt,url,www.Adhemar.debarros.nom.br,43490,43735,96.3044
515,pt,standalone_number,19292014,38974,43735,96.3044
515,pt,wiki_markup,,0,43735,96.3044
516,pt,emoji,♭,11628,40858,100.8339
516,pt,standalone_number,90210,2876,40858,100.8339
516,pt,wiki_markup,,0,40858,100.8339
517,pt,wiki_markup,,0,9259,104.6986
517,pt,repeated_nonascii,Сослан,2081,9259,104.6986
518,pt,url,www.antoniofeio.com,7205,7240,92.568
518,pt,standalone_number,19391945,725,7240,92.568
518,pt,wiki_markup,,0,7240,92.568
519,pt,wiki_markup,,0,18120,99.4349
521,pt,standalone_number,0198508360,2063,7190,100.207
521,pt,wiki_markup,,0,7190,100.207
523,pt,wiki_markup,,0,7875,98.006
524,pt,standalone_number,183115,122,5303,93.7946
524,pt,wiki_markup,,0,5303,93.7946
525,pt,wiki_markup,,0,7550,99.9513
525,pt,repeated_nonascii,Αρμένων,3244,7550,99.9513
526,pt,standalone_number,198888,1460,5426,111.1299
526,pt,wiki_markup,,0,5426,111.1299
527,pt,wiki_markup,,0,7877,104.2638
528,pt,standalone_number,19491970,1810,8918,91.6495
528,pt,wiki_markup,,0,8918,91.6495
529,pt,standalone_number,19391942,1890,6030,92.5579
529,pt,wiki_markup,,0,6030,92.5579
530,pt,wiki_markup,,0,8862,744.1212
530,pt,repeated_nonascii,プリティーダービー,29,8862,744.1212
531,pt,wiki_markup,,0,5316,98.2575
532,pt,wiki_markup,,0,6819,94.8825
533,pt,wiki_markup,,0,5056,109.6893
534,pt,wiki_markup,,0,9792,95.8551
535,pt,wiki_markup,,0,14213,117.781
535,pt,repeated_nonascii,θέματα,43,14213,117.781
536,pt,wiki_markup,,0,7868,93.7952
537,pt,standalone_number,447457,14686,15814,96.3685
537,pt,wiki_markup,,0,15814,96.3685
538,pt,standalone_number,199900,1185,6565,96.4139
538,pt,wiki_markup,,0,6565,96.4139
539,pt,standalone_number,16991783,3461,4926,97.9365
539,pt,wiki_markup,,0,4926,97.9365
540,pt,wiki_markup,,0,14444,100.389
541,pt,wiki_markup,,0,12574,95.1599
542,pt,standalone_number,8881674696,3605,5382,98.9023
542,pt,wiki_markup,,0,5382,98.9023
543,pt,wiki_markup,,0,7405,97.4392
544,pt,standalone_number,12051215,1726,5148,104.7774
544,pt,wiki_markup,,0,5148,104.7774
544,pt,repeated_nonascii,Ἰωάννης,1636,5148,104.7774
545,pt,url,https://www.bulas.med.br/p/bulasdemedicamentos/bula/294880/flexivecdm.htm,4132,5025,93.7339
545,pt,excessive_whitespace,    ,1718,5025,93.7339
545,pt,standalone_number,294880,4184,5025,93.7339
545,pt,wiki_markup,,0,5025,93.7339
546,pt,standalone_number,16762584,7256,8050,97.632
546,pt,wiki_markup,,0,8050,97.632
547,pt,wiki_markup,,0,7052,100.495
548,pt,standalone_number,0300016557,4151,5892,120.1253
548,pt,wiki_markup,,0,5892,120.1253
548,pt,repeated_nonascii,Σφακίων,1049,5892,120.1253
549,pt,wiki_markup,,0,8009,99.8317
551,pt,url,https://pt.qwertyu.wiki/wiki/Secret_Service_(band),4550,4917,94.7773
551,pt,excessive_whitespace,    ,3676,4917,94.7773
551,pt,wiki_markup,,0,4917,94.7773
552,pt,html_tag,<http://www.tropicos.org/Name/29101233>,3525,6242,94.1653
552,pt,url,http://www.tropicos.org/Name/29101233>,3526,6242,94.1653
552,pt,standalone_number,29101233,3555,6242,94.1653
552,pt,wiki_markup,,0,6242,94.1653
553,pt,wiki_markup,,0,6901,96.7211
554,pt,standalone_number,0393300889,29133,29811,88.4277
554,pt,wiki_markup,,0,29811,88.4277
555,pt,wiki_markup,,0,5311,94.5788
555,pt,repeated_nonascii,Κουβάτσου,1709,5311,94.5788
556,pt,standalone_number,18239116,22417,23970,98.1108
556,pt,wiki_markup,,0,23970,98.1108
557,pt,standalone_number,9004043195,3337,7058,184.1218
557,pt,wiki_markup,,0,7058,184.1218
557,pt,repeated_nonascii,𐬯𐬀𐬊𐬳𐬌𐬌𐬀𐬧𐬝,742,7058,184.1218
558,pt,standalone_number,0140442154,8395,8427,99.7954
558,pt,wiki_markup,,0,8427,99.7954
560,pt,wiki_markup,,0,11064,101.5356
561,pt,wiki_markup,,0,11979,101.8202
562,pt,wiki_markup,,0,6226,94.3429
563,pt,wiki_markup,,0,5129,106.374
564,pt,wiki_markup,,0,5472,95.9028
564,pt,repeated_nonascii,Антонов,3094,5472,95.9028
566,pt,standalone_number,00162032,40526,49729,101.9022
566,pt,wiki_markup,,0,49729,101.9022
567,pt,standalone_number,116110,2913,5157,92.2721
567,pt,wiki_markup,,0,5157,92.2721
568,pt,standalone_number,485440,3218,4991,190.4176
568,pt,wiki_markup,,0,4991,190.4176
568,pt,repeated_nonascii,𐊗𐊕𐊐𐊎𐊆𐊍𐊆,16,4991,190.4176
569,pt,wiki_markup,,0,6981,94.3267
570,pt,wiki_markup,,0,6142,93.1706
571,pt,standalone_number,25952153,13918,14261,96.7685
571,pt,wiki_markup,,0,14261,96.7685
572,pt,standalone_number,19952005,1583,9195,98.3904
572,pt,wiki_markup,,0,9195,98.3904
573,pt,wiki_markup,,0,9485,96.4434
574,pt,wiki_markup,,0,10067,103.9879
575,pt,url,http://www.theplantlist.org/,1347,5353,99.5072
575,pt,standalone_number,19862012,1497,5353,99.5072
575,pt,wiki_markup,,0,5353,99.5072
576,pt,wiki_markup,,0,5422,99.8539
576,pt,repeated_nonascii,السودان,55,5422,99.8539
577,pt,wiki_markup,,0,5239,91.4289
578,pt,wiki_markup,,0,6358,95.7576
579,pt,wiki_markup,,0,12203,106.3098
580,pt,standalone_number,0789471574,2266,4963,94.9621
580,pt,wiki_markup,,0,4963,94.9621
581,pt,wiki_markup,,0,28532,95.5846
582,pt,wiki_markup,,0,5775,92.3519
583,pt,standalone_number,9788403509344,3866,4953,94.4944
583,pt,wiki_markup,,0,4953,94.4944
584,pt,html_tag,<www.iucnredlist.org>,3074,5804,92.8746
584,pt,url,www.iucnredlist.org>.,3075,5804,92.8746
584,pt,standalone_number,34940,19,5804,92.8746
584,pt,wiki_markup,,0,5804,92.8746
585,pt,wiki_markup,,0,6325,95.1053
586,pt,excessive_whitespace,      ,7822,8250,105.5745
586,pt,standalone_number,201011,3192,8250,105.5745
586,pt,wiki_markup,,0,8250,105.5745
587,pt,wiki_markup,,0,7151,94.0305
588,pt,wiki_markup,,0,5207,97.8953
589,pt,excessive_whitespace,    ,44,69928,100.4231
589,pt,standalone_number,16421651,16547,69928,100.4231
589,pt,wiki_markup,,0,69928,100.4231
589,pt,repeated_nonascii,δημοκρατία,34,69928,100.4231
590,pt,wiki_markup,,0,5541,96.3005
590,pt,repeated_nonascii,παρρησία,3167,5541,96.3005
591,pt,standalone_number,0802005910,10272,10981,100.6391
591,pt,wiki_markup,,0,10981,100.6391
592,pt,standalone_number,20062010,1611,6344,98.9116
592,pt,wiki_markup,,0,6344,98.9116
594,pt,standalone_number,0120443147,14292,14928,101.6413
594,pt,wiki_markup,,0,14928,101.6413
595,pt,standalone_number,19252013,174,5497,93.1021
595,pt,wiki_markup,,0,5497,93.1021
596,pt,wiki_markup,,0,5808,93.7958
597,pt,standalone_number,20142020,4232,7176,91.5167
597,pt,wiki_markup,,0,7176,91.5167
598,pt,wiki_markup,,0,5127,98.0324
599,pt,wiki_markup,,0,9599,96.8954
601,pt,standalone_number,155060,101,21404,96.0138
601,pt,wiki_markup,,0,21404,96.0138
602,pt,wiki_markup,,0,9408,93.8458
603,pt,wiki_markup,,0,5581,93.2351
604,pt,standalone_number,19411945,4539,5297,95.5184
604,pt,wiki_markup,,0,5297,95.5184
605,pt,excessive_whitespace,    ,4659,5326,100.1953
605,pt,wiki_markup,,0,5326,100.1953
606,pt,standalone_number,478479,585,7293,94.4753
606,pt,wiki_markup,,0,7293,94.4753
607,pt,standalone_number,85130,3612,5062,93.4461
607,pt,wiki_markup,,0,5062,93.4461
608,pt,wiki_markup,,0,6209,124.1401
609,pt,wiki_markup,,0,6288,99.59
610,pt,standalone_number,19071996,2286,8023,94.4219
610,pt,wiki_markup,,0,8023,94.4219
611,pt,wiki_markup,,0,4954,98.4574
612,pt,standalone_number,199798,22,7823,115.909
612,pt,wiki_markup,,0,7823,115.909
613,pt,wiki_markup,,0,6583,93.1372
615,pt,wiki_markup,,0,7268,97.3528
616,pt,standalone_number,737800,6310,32810,93.2717
616,pt,wiki_markup,,0,32810,93.2717
617,pt,wiki_markup,,0,15780,107.2279
618,pt,standalone_number,18711962,6747,7002,95.0661
618,pt,wiki_markup,,0,7002,95.0661
619,pt,wiki_markup,,0,7101,98.2735
620,pt,standalone_number,183940,2464,8000,96.9859
620,pt,wiki_markup,,0,8000,96.9859
621,pt,standalone_number,0553345931,28382,29180,105.9546
621,pt,wiki_markup,,0,29180,105.9546
622,pt,standalone_number,19811990,3137,6586,96.6014
622,pt,wiki_markup,,0,6586,96.6014
623,pt,url,www.rootsweb.com,3465,6810,99.9364
623,pt,standalone_number,37304,3553,6810,99.9364
623,pt,wiki_markup,,0,6810,99.9364
624,pt,excessive_whitespace,    ,18597,136113,124.7776
624,pt,standalone_number,19582022,17717,136113,124.7776
624,pt,wiki_markup,,0,136113,124.7776
625,pt,wiki_markup,,0,5481,161.8489
626,pt,wiki_markup,,0,6766,93.5594
627,pt,standalone_number,0140513000,4161,5891,112.5705
